customer_tweet_id,customer_text,response_text
500870,@115821 you are stealing from me. I have been charged for a Prime membership which I never authorised sine December last year and I continue to be stolen from. Give me my money back. It has taken almost a year to not resolve it. This is theft #theif #liars,"@234636 Hi Luke, sorry to hear this. Have you been in touch about this? If so, what was advised? ^TP"
502399,"when i select for my @115830 delivery to arrive today and it still isn’t out for delivery apparently, yet says it’ll arrive today between 7am and 10pm.. running out of time then🙄😩🤔","@235027 I'm sorry you haven't received your order. If it doesn't arrive by the selected time, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC"
502401,@AmazonHelp Esto donde puedo mirarlo,"@235028 Claro, al ingresar a tus pedidos, uno por uno, vas a poder verificar los detalles del mismo dentro de  los cuales viene indicado quien es el vendedor: https://t.co/72AvMolfHl ^DS"
502404,"@AmazonHelp Parece que es vendido por SunvitoDirect, como puedo entrar en contacto con ellos?","@235028 Claro, en el siguiente enlace vas a poder ver los pasos que debes de seguir para poder entrar en contacto con el vendedor: https://t.co/5f7vHTEnBM ^DS"
502402,@AmazonHelp En el producto en question no me aparece la opción  Devolver o reemplazar productos. Que más puedo hacer?,"@235028 Entiendo, ¿Nos podrias confirmar si el producto es vendido y gestionado por Amazon? ^DS"
502407,@116928 hace solo 40 dias que compré unos auriculares Bluetooth y ya se ha estropeado el derecho de la nada. Con quien puedo hablar para que me devuelvan el dinero o me manden unos que funcionen,"@235028 Hola, en el siguiente enlace podrás encontrar toda la información referente a devoluciones en nuestra pagina web: https://t.co/YeGTDLY1PZ  ^RC"
502411,@115821 what’s with you leaving your packages on the sidewalk? no wonder i’m missing a package from my wedding registry 🤦🏻‍♀️ https://t.co/Z3KcGxN98e,@235029 Oh no!  I'm sorry to see your delivery experience has been less-than-stellar. We'd like to look into this further with you.  Could you reach out and provide additional details on the link here: https://t.co/iOLXzCFc2r? We're here to help! ^AZ
502413,@AmazonHelp There is this showing now. Not happy at all. I should of gone to another retailer. :/ https://t.co/YSehqhdnP7,"@235030 Thanks for the update, April. You can contact us here for available options regarding your order and postage: https://t.co/qZv5ZpPUoA​  ^SE"
502414,"@AmazonHelp When you pre order the new @128020 album, pay postage to be delivered today &amp; the tracking says it wasn't even out for delivery. Then i have to buy it off itunes so i can listen to it.Not impressed.",@235030 Oh no! I'm sorry about the delay of your item. Was there any shipping information provided for you under the tracking? ^GP
502417,@AmazonHelp box legend e outros jeitos de usar a boca,@235031 Que legal! Eu adorei Legend! Essa é uma das melhores sagas que eu já li. 😍📚 ^JJ
502418,MEU DEUS MEUS LIVROS QUE EU COMPREI NA QUARTA JA CHEGARAM @115821 EU TE AMO OBRIGADA,"@235031 Olá, Tina! Nós amamos você. Me diga, quais livros você comprou? 🤔❤️📚 ^NB"
502422,@AmazonHelp Your incompetent agent left my package to be stolen.,"@235032 We understand your concern. We'd like to get your feedback regarding the way your parcel was delivered. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC"
502424,@115830 this doesn’t really count does it..? Seriously?? Look forward to trying to track this ffs. https://t.co/kRz4xMKbiI,"@235032 I'm sorry for the trouble with your delivery. Please try the steps listed here: https://t.co/gkHxjROjzs If you're still unable to locate it, we can help here: https://t.co/JzP7hlA23B ^RA"
502432,@AmazonHelp @235033  https://t.co/6Z6YxAVLjd,@235034 Das ist natürlich ärgerlich. :( Gerne kannst du die Verzögerung bei den Kollegen reklamieren: https://t.co/ohyvGrpvrY ^SI
502433,Langsam aber sicher wird es peinlich @116316 ! Das die normalen Bestellungen nie zum genannten Datum kommen ist schon normal aber jetzt kommt nicht mal mehr Same Day pünklich.,"@235033 Ohje, was steht denn in der Sendungsverfolgung? Liebe Grüße ^AN"
502437,tbh @115821 prime is useless until they handle their own shipping and can actually what I ordered to me in two days.,"@235035 I'm sorry for the wait! If your orders are arriving later than promised, we'd like to take a closer look at what's going on and assist you directly via phone or chat here: https://t.co/hApLpMlfHN ^JR"
502439,Why did I buy an @116439 stick?! It doesn’t seem to want to hold an internet connection for more than 15 Minutes at a time,@235036 We're here to help! Have you had a chance to checkout these tips for connecting to Wi-Fi: https://t.co/xaPYnyvBSf ^ML
502441,@AmazonHelp 9:15 and nothing!,"@235037 Hey, Rory! Is your order showing updated delivery information here? https://t.co/aaDyEz1VgE ^LA"
502445,@AmazonHelp  https://t.co/Z1SMLcDCvd,@235037 Oh no! I'm sorry that your delivery date was changed. We would like to look into this further for you. Please click here:  https://t.co/JzP7hlA23B and contact us via phone/chat so that a team member can assist you further. ^TL
502443,@AmazonHelp Yeah it’s 8pm and still nothing! 👎🏽,"@235037 My apologies for that mistake, Rory. We actually deliver until 21:00 or 9:00pm. Please keep us updated if you do not receive your parcel by then. ^RB"
502448,@AmazonHelp any chance in a refund for paying next day delivery? It’s not arrived,"@235037 Hey Rory! No reason to worry, we delivery until 8pm! Let us know if it doesn't arrive by then! ^LS"
502450,@AmazonHelp Well according to the app it hasn’t even been dispatched yet! Surely prime parcels should take priority or you shouldn’t give a definite delivery date if it’s not going to arrive on that date. This is specifically next day delivery.,"@235038 When you have time, we are available with the link ^BV posted to make sure this is reported. ^EP"
502451,@AmazonHelp what is the point in ordering next day delivery on Prime if it’s not going to arrive especially when I’m paying for the service! https://t.co/jVFSAkg4Kd,"@235038 I'm really sorry your parcel didn't arrive as expected! Typically, late shipments are received the following working day. If not delivered by tomorrow, please reach us directly via phone or chat so we can look into available options: https://t.co/qy3J24VGxb ^BV"
502454,"@AmazonHelp I checked Canada post and purolator. It's not coming by today, oh and I just got an email saying ""we may not make it on time"". Glad I pay money for this lack of service.",@235039 We'd like to take carrier feedback about this and review our available options. Please reach out to us via chat or phone here: https://t.co/Q7Ftz6nj80 ^WT
502455,"Good to see @116090 #prime is still a lie. My stuff that was ""guaranteed"" to arrive on the 30th still isn't here. That's some guarantee! Thanks for costing me business. You're a joke.",@235039 We'd like to help! What does the latest tracking indicate when you check here: https://t.co/PyACxvY8Qo? ^AB
502462,@AmazonHelp The only information was “arriving today by 8pm”. No courier information,"@235041 Have you received an e-mail regarding the status of your order, or anything indicating there was a delay? Please make sure to check your junk and spam folders, as they are sometimes routed there by mistake. ^JS"
502466,@AmazonHelp I’ve already emailed the seller too,@235041 You've taken the right steps in contacting the seller to request an update. Please let us know what information and options they are able to provide. We're here for you if you need us! ^CS
502463,@AmazonHelp my delivery hasn’t arrived &amp; I can’t track it,"@235041 Oh no! What does your most recent tracking information say here (carrier, estimated delivery date, anything helps!): https://t.co/aaDyEz1VgE ^EA"
502469,"Ey @130293, estaría bien que tanto en la app como en la web tuviérais un apartado de novedades, para ver lo que vais incluyendo en vuestro catálogo. Da cosa enterarse por otras personas o por casualidad.","@235042 Hola, te agradecemos la sugerencia, nos encargaremos de comunicarlo al departamento encargado. Por otra parte, recuerda que cualquier novedad en nuestro catálogo será publicada por nuestro sitio web y redes sociales. ¡Sigue atento! ^AA"
502471,"@AmazonHelp Hi, my order was due on 27ths and been at a depot in Bedfordshire since the 23rd. When will I receive it?","@235043 I'm sorry for the wait! We aren't able to view your account details on Twitter, but would still like to review this for you. Please reach us via phone or chat here: https://t.co/qy3J24VGxb ^JS"
502473,@AmazonHelp Who can I call ?,"@235043 Symon, if you click the link provided by AP, skip to #2, enter your issue, and the options to phone, chat, and e-mail will populate. You can choose any of the three but e-mails can take up to 24 hours to be responded to. ^VF"
502475,@AmazonHelp There is no specific date. I would like a specific date and an explanation as it is very urgent.,"@235043 The most up-to-date information can be found in the link provided above. If you need further assistance, please visit us here: https://t.co/JzP7hlA23B. Thank you. ^AP"
502477,"@115830 hello I have received an email telling me my delivery is delayed. I urgently need the delivery, any idea when I will get it ?",@235043 Oh no! I'm sorry for the delay! Has the tracking been updated here: https://t.co/aaDyEz1VgE to reflect a new delivery date? ^JO
502479,@AmazonHelp For some reason I can’t stream certain songs as they say I have to be a member of prime even though I am? Are some not available even though they’re on there or?,"@235044 Please try logging out of the app, uninstalling, reinstalling, and then sign back into the app. Let us know if this works. ^AC"
502481,"@AmazonHelp hi, I have prime membership but can only listen to certain songs on the amazon music app? Does the prime membership not include prime music or?",@235044 The Prime membership includes Prime Music which has select titles available to stream and download for free. More details here: https://t.co/4qYK9I4Orc ^BH
502483,@AmazonHelp Ana vestida de Sangue e Admirável mundo Novo..,"@235045 Lessandro, esses livros são extraordinários. Me diga, qual deles é seu favorito?🤔📚^NB"
502485,"@AmazonHelp com certeza o Admirável Mundo novo, nao gostei do Ana vestida de Sangue","@235045 Lessandro, o que você gostou do livro ""Admirável Mundo Novo""? 😍📖💙 ^NB"
502487,"@AmazonHelp gostei da visão futurista, principalmente da tecnologia reprodutiva, lembrando q o livro foi escrito em 1932... é muito interessante...","@235045 Com certeza, Lessando! O autor do livro era um gênio, não acha? ^LG"
496004,@117086 só 2,@235045 Olá Lessandro! Quais são os livros que você leu? 🤔📗📕❓ ^JJ
502491,@117804 Não consegui nada até agora com meu kindle ele ainda ta bugado,"@235046 Olá, Felipe! Você tentou reiniciar ele pressionando o botão de ligar por 40 segundos? ^NB"
502493,@AmazonHelp Done. @AmazonHelp,@235047 Thanks! I have confirmed we've received your information. Keep an eye on your e-mail for any replies from us. ^DW
502494,@115830 I have found parcels to be delivered by your couriers lying on the road. Can you get in touch. https://t.co/F1RuY9IuJ0,@235047 Thank you so much for bringing this to our attention! We'd like to get in touch. Please send us your details here: https://t.co/xPnpjZ1Yed ^JP
502498,"@115830 just been notified that my package has been delivered to my neighbour Jim at number 6, I’ve been in all day, there isn’t a number 6, none of my neighbours are called Jim. SO TELL ME WHERE MY BLOODY ORDER IS!!!",@235048 I'm sorry your parcel didn't arrive as expected! We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd like to help! ^ZW
502500,TFW you burn your thumb on the @117093 dry ice pack,"@235049 Oh no, Micah!  We're sorry to hear this!  Could you reach out to us here: https://t.co/2Bm6JTsnYx so we can take a closer look at the situation with you?  We're here to help in any way we can!"
502502,I guess @115821 ran out of small boxes 🤣 https://t.co/WJjVkTWRrv,@235050 We're always looking for ways to improve! Please leave us with your Packaging Feedback here: https://t.co/MUPehTYzRV ^AC
502504,@AmazonHelp Yes and the package is nowhere to be found.,"@235051 Thanks for checking! This could just be a mis-scan then. Typically, in these instances, orders arrive the next business day. Please let us know if it doesn't arrive by then. ^JO"
502505,"@115821 and @115817 fail! Order delivers today using prime. Tracking says delivered yet not at our house, mailbox or any neighbor. Good thing I used prime to guarantee my item for when I need it!",@235051 I'm sorry your order can't be found! Have you tried the tips listed here: https://t.co/mU9xl5wXsV? ^JO
502509,@AmazonHelp Game was supposed to release yesterday(Friday). Since I pre ordered I was expecting amazon to ship it early (Thursday). It’s 10am on Saturday,"@235052 If you check your confirmation email, is there an estimated delivery date specified there? Did you get any additional emails about your order?^MA"
502513,"@AmazonHelp December 3rd, my game hasn't shipped yet","@235052 I'm very sorry that your order has not shipped yet. If we missed the guaranteed delivery date, we'll refund the shipping charges, as detailed here: https://t.co/P6TUS9DPD1  Does your tracking information show you a delivery date? ^SP"
502510,"It’s 4pm, ship my game already @AmazonHelp https://t.co/Ng30lwfkso",@235052 Thanks for reaching out. It isn't uncommon for orders to be shipped closer to the delivery date. Please keep us posted. ^GG
502522,Why have you forsaken me @115821 https://t.co/Dknl1rEmPG,"@235053 We definitely understand the frustration, Austin! Delayed orders typically arrive 1-2 days after the missed delivery date. Please let us know if it hasn't arrived by December 5th. ^HM"
502524,@AmazonHelp That’s for getting back! I’m using an iPhone 7+ Here’s the message that pops up every time I try to log in (not just for the ‘cancelled orders’ page specifically) https://t.co/ouyveOr0ua,"@235054 Thanks for providing this info, Jon. Have you tried deleting the app and re-installing it? Many times that will fix this type of issue. Please give it a try and let us know if you continue to have this issue. ^HS"
502525,@AmazonHelp The Amazon app hasn’t been letting me log into my account for the past month or more. Desktop is fine. You have a solution in the works for this yet?,@235054 I'm sorry for the log in issues! Are you getting any error messages? What mobile device are you using? ^EP
502529,@AmazonHelp  https://t.co/X1YT0pYvRB,@235055 We always strive to deliver by the date provided in your confirmation e-mail. Have we missed this date? We'd love to help get this resolved for you! ^ML
502530,"@115830 

I have a problem to shipp my order up to date, and these practices are far from Amazon.

Amazon is a place that has earned our confidence over the years, not to make offers.

order number:
 206-1511282-9332343","@235055 Hi, Ahmed! We're unable to view your order or account details via Twitter, but we're here to help! Could you please let us know what's going on? ^RB"
502533,"@AmazonHelp On previous returns I've been provided with an Authorization Label which must go inside the box. On this occasion, I only got a label for the outside of the box.","@157101 How odd! We're unable to review order details over Twitter, but we'd like to investigate this with you. Whenever you've got some time, feel free to reach us directly here: https://t.co/JzP7hlA23B"
502536,"Depuis deux mois c'est environ 80% des colis @120533
C'est fini l'époque ou on recevait les colis dans les temps, même en livraison prioritaire... Prime ne veut plus rien dire https://t.co/tGKUWjot3D","@235056 Bonjour, Je suis désolé pour cela, avez-vous signalé ce retard à notre service ?
^YL"
502539,"@235058 @115821 It was sent with their personal same day delivery trucks, so if they’re gonna deliver it a day late seems like their inflating their “delivery on times stats” by pretending it was delivered online ¯\_(ツ)_/¯",@235057 We'd like to have a member of our team look into this for you. Please provide your order and contact info here: https://t.co/oMGQ9WVovl ^AG
502545,Dear @115821 u get a 👎🏾 from me. The delivery of my cyber Monday items keep getting pushed out. Y am I paying 4 prime if my stuff never gets here in 2 days. 😡,"@235059 Hi there, Janell! I apologize for the wait. Sometimes unforeseen circumstances can cause delays. Have you been given a new delivery date? You can check here: https://t.co/Y5jpI9gRhE Please let us know. We'd like to help! ^SM"
502583,@AmazonHelp Now there’s a shock 🙄. Is there a direct link for cancelling prime you can give me? I’d rather just order elsewhere in future. https://t.co/OA3IofG2NE,"@233678 I'm terribly sorry for the poor experience, Bob! Have you had a chance to provide carrier feedback on your order? We would like to make sure this is looked into for you.
 If you would still like to cancel your Prime, you can do so here: https://t.co/nMtiieU4RR ^AR"
497309,"@AmazonHelp Well technically not yet, my order is apparently going to be delivered today by 8pm by Royal Mail. I mean that just isn’t going to happen is it? This is every time now, I don’t know why you bother saying Prime is next day delivery when it isn’t.","@233678 Bob, unless you've received notice otherwise, you can expect your order to be delivered by 8 PM.  ^EM"
503371,@AmazonHelp according to tracking advice a parcel was delivered to my home address today but it was not received at my address and no card was left to say it was with a neighbour. Can you please advise,"@235297 Oh no! I'm sorry you haven't received your package, Anne! We'd like to help! Here are some helpful tips to find your package: https://t.co/YVxSzzbRH6 ^HM"
503373,@AmazonHelp Nope nothing. Haven't received one email I had to check myself on the Royal Mail tracker.,@235298 Has the Royal Mail tracking been updated with any new information? ^RB
503376,@AmazonHelp Royal Mail says it is ou for delivery but my Amazon account said it should have been here by 8pm and now won't be here till the 5th. I need this order tomorrow.,"@235298 We would like to review the order with you, but we can't view your account details on Twitter. Please reach us via phone or chat here: https://t.co/qy3J24VGxb ^JS"
503374,@AmazonHelp hi. I don't pay for prime for next day delivery to sit in all day and my delivery not arrive and now telling me it might not be till 5th Dec?! When needed for tomorrow ....... Ridiculous,@235298 I'm so sorry for the delay with your order! Have you received any e-mail correspondence with an explanation for the delay? You can find your messages here also: https://t.co/3N9RNyVY97. We're here to help! ^HS
503379,@AmazonHelp Ohhh how do I do that? :),"@235299 Hey, Amelia! You can find out who the courier is for your order here: https://t.co/aaDyEz1VgE
After that you can find the couriers contact information here: https://t.co/HH46sB8Qhv ^LA"
503381,Hey @115830 my package delivery changed from today for 8pm to between 2-5 December for a Prime delivery. Any chance you could check if it will be there by the 2nd? Else I will have to run around some shops tomorrow to grab some items. Thanks :) https://t.co/DeV583ShNj,@235299 I'm sorry your delivery date has changed! We don't have access to your account via Twitter. Have you had a chance to reach out to the courier? ^AC
503383,"@AmazonHelp I called you guys a dozen times this week. The replacements sent don't get delivered and they end up refunding me my money. You guys need to scrap Amazon Logistics and send my packages through UPS, FedEx or USPS","@235300 I'm so sorry for this frustrating experience, Viktor. This is never our intention. I'd like to have a member of our team look into this personally. Please provide your details here and we'll be in touch: https://t.co/msVapV4kLI https://t.co/rOwvYuOGjg ^HS"
503384,"I'm not surprised. @115821 went from great service to absolute shit. They didn't deliver 4 out of the last 5 packages. If this continues I'll cancel my prime. 
 https://t.co/iSb9OkCbK7","@235300 I apologize for the missing packages, Viktor! We're happy to take look into this with you! Please contact us directly via phone or chat here: https://t.co/hApLpMlfHN ^CS"
503387,.@AmazonHelp uhhh what? https://t.co/wRZDu3Fji2,@231559 I'm sorry to see your package decided to take the scenic route! Please get in touch with us here: https://t.co/hApLpMlfHN so we can review available options with you. ^EZ
503392,@AmazonHelp Here https://t.co/SLQh5mXvaS,@235301 Oh no! I am sorry for the inconvenience this has caused you. Please allow us to assist you further. Contact us via phone or email here:  https://t.co/JzP7hlA23B ^LM
503396,@AmazonHelp https://t.co/HVtKiHh8jM Cheated me !,"@235301 I'm sorry you had a poor experience! Without personal or account information, can you tell us what's going on? ^AH"
503399,Guess we’re to that point of the season where @115821 guaranteed delivery dates don’t mean jack.,"@204362 This isn't what we like to see! We want to help, do you have a recent order you need some assistance with? ^DW"
503401,@AmazonHelp qualcuno prenderà in considerazione il feedback per il prossimo ordine o è un feedback generale?,@235302 I feedback vengono presi sempre in considerazione in quanto ci servono per migliorare il servizio offerto. A presto! ^FS
503403,Chiedo solo di fare i pacchi per i libri un po' più resistenti perchè con solo il cartone fuori mi arrivano sempre tutti i libri già rovinati 😠 #amazon #amazonitalia #amazonprime,"@235302 Mi spiace che i libri stiano arrivando rovinati! Puoi inserire il tuo feedback sull'imballaggio seguendo le istruzioni riportate qui: https://t.co/07VSkdfpki. Inoltre, il Servizio Clienti è a tua disposizione: https://t.co/sgE0zracY7. ^CS"
503405,"@AmazonHelp No, just says a carrier delay has occurred. Which means it won't get to me today. I'm having it shipped to my work, which means now I won't get it until Monday, almost a week after ordering.",@235303 Have you tried contacting the carrier to look into the delay? You can do so here: https://t.co/NjBp7K9TTv ^MH
503406,"Ordered an echo from @115821 and it did not ship out until the second day (when it was supposed to arrive according to guaranteed delivery date). Now, on the 4th day of waiting UPS has delayed it.",@235303 Sorry for the wait! Have we provided an updated delivery date in your account here: https://t.co/Y5jpI9gRhE ? ^BG
503410,"@AmazonHelp The site confirms it hasn't been delivered/is late. The new estimated delivery day is 2nd to 7th of December, but they haven't yet received an update from Hermes. If it doesn't arrive before the 6th, my reason for getting it will have passed and I'll have to get a refund. :(","@235304 Late parcels are usually delivered the following business day by 8:00PM. If you don't receive the parcel by then, please reach us via phone or chat here: https://t.co/qy3J24VGxb ^JS"
503412,"My prediction was correct. Hermes ""guaranteed"" delivery by 8PM today. It's now 8.20PM and no package. You might want to sort out your courier choices, @115830.",@235304 I'm sorry for the trouble! Have you received an update for the order: https://t.co/aaDyEz1VgE? ^LR
503414,"Bonsoir, c'est normal d'avoir 20 jours de délai à cause d'une rupture de stock ? alors que le livre de @23028 est précommandé depuis le 14 octobre ? avec l'option livré 1 jour ouvré ? @120533 et le pire c'est qu'on te prévient le jour ou tu devrais l'avoir.. ridicule. https://t.co/KQrHeEhEX8","@235305 Bonsoir, je suis désolé pour cela :\ Ce livre n'a malheureusement pas encore été approvisionné. Le nécessaire est fait auprès du fournisseur pour vous le faire parvenir le plus rapidement possible. Merci pour votre patience et compréhension. ^MH"
503418,@AmazonHelp tracking my parcel says it was handed to resident. This is a lie. I have been in all evening and nothing has been delivered. Please can you send item again at no cost to myself.,"@235306 Hi, Charlotte- I'm so sorry to hear about the trouble you've had with your delivery. I understand what an inconvenience that is. Let's try these steps first: https://t.co/vMCeXnX9qY. Let us know how it goes! ^BL"
503424,"Hey, @116090 - so Prime is effectively useless now with Intelcom? Also…how does 2 day shipping from Friday fall on a Thursday? https://t.co/FkbKeTpvM0","@235307 I understand your concern. Two-Day Shipping refers to the item's transit time, in business days, once shipped. Some items can take longer to process. I'm sorry for any inconvenience this may cause. ^AL"
503433,@AmazonHelp Deixei uma mensagem no SAC,@235046 Pode deixar então Felipe que nosso SAC vai lhe responder em breve. Agradecemos desde já sua paciência e cooperação! ^JJ
503436,@AmazonHelp Obrigado vou aguarda mesmo é o único jeito mas sem meu kindle ta difícil,@235046 Nada! Um abraço! ^JJ
503434,@AmazonHelp Eu já fiz isso deixei um comentário pedindo  ajuda mas não custa nada tentar de novo,@235046 Sinto muito pelo inconveniente. Você poderia nos confirmar se contatou o nosso SAC ou somente deixou uma mensagem em redes sociais? ^JJ
503439,@117804 ja faz 5 dias que está assim https://t.co/tNsjouhUTb,"@235046 Felipe, neste caso sugiro entrar em contato com o nosso SAC, acessando o seguinte link: https://t.co/qGpkDwGRhX ^NB"
503441,@115821 It says it's confirmed for delivery between 12-3 and that it's out for delivery,"@235310 I'm sorry for such a frustrating experience! When you spoke with us, did we have any insight for the delay? Did we contact the carrier for an update? If you are comfortable with the option, you could reach out to the carrier directly: https://t.co/3JkkNKYkfn  ^EA"
503442,"@115821 Crappy delivery experience today.  Took a half day off of work for my scheduled, enhanced delivery and it still hasn't arrived and no one can tell me when it will.  Can you help?","@235310 Hi there, I'm sorry to see you're having some delivery trouble! Just to clarify, have we missed the promised delivery date? What does the most up to date tracking information say here: https://t.co/Y5jpI9gRhE? ^DW"
503445,@AmazonHelp I am not a very happy customer right now.  Twice this week alone orders have been out on delievery to then not be delievered! Wasted a day waiting!,"@235311 I'm so sorry for the frustration, Roy! This is not the experience we want for our customers! We'd like to look into this in real-time. Please reach out to us through phone or chat here: https://t.co/JzP7hlA23B ^HM"
503447,@AmazonHelp Hi I have an unexpected charge from Amazon Digital Svcs out of my bank account. Would it be possible to talk through PM?,"@235312 I'm sorry you have an unexpected charge on your account. We don't have direct access to your account via Twitter. However, we'd like to help as much as possible. When you have a moment, please contact us by phone or chat here: https://t.co/EKXRLsnxJu ^AC"
503449,Me dijo la app de @116875 que intentaron entregar mi paquete y que no hubo quien lo recibiera... estoy junto a la puerta y jamás vino nadie 😭💔 y mañana no voy a estar. Por qué?!! 😭😭😭,"@145522 ¡Hola, Wendy! Lamentamos las molestias ocasionadas, ¿el producto es vendido y enviado por Amazon o por un vendedor externo que utiliza nuestra plataforma? ^LC"
503451,@AmazonHelp sold by Amazon,@235313 Thank you for clarifying; I'd like to have a member from our support team lend you a hand. Please use this link so we can review your order details with you: https://t.co/JzP7hlA23B ^WM
503453,@115830 why do i have to pay to return an item when i cancelled the item before it was despatched?,"@235313 To clarify, was this item sold and fulfilled by Amazon or by a third-party seller? You can locate this information here: https://t.co/aaDyEz1VgE ^WM"
503455,"Es gibt ja (leider) nicht allzu häufig Gründe, den Kundenservice von Unternehmen zu loben. Nach einem sehr netten mit dem Support von @116316, kann ich freudestrahlend 6 von 5 Sternen für ein sehr nettes Gespräch samt Ergebnis vergeben.",@235314 Dein nettes Lob freut uns sehr! Wir sind immer gerne für dich da :) ^LN
503457,@80 esperando un pedido hoy según indica la página y con compromiso de @116928 y no llega hora 20.30 dicen que mentirosos,"@235315 ¡Hola Sandra! Lamentamos el atraso de tu pedido, si no consigues respuesta de @130687  por favor, contactanos nuevamente. ^LC"
503459,@AmazonHelp Can I make a complaint about carriers? Having orders out for delivery and just not show up is really crummy.,@235316 I certainly understand your frustration! Have you had the chance to contact us through the link previously given? We'd be more than happy to look into this further with you there. ^HC
503461,"@AmazonHelp Sure... so, two things: what are ‘external factors’, and how can something be out for delivery for eight hours and not show?! https://t.co/nDu9gvpTo1","@235316 We'd like to look into this for you, but we can't access your account via Twitter. When you have time, please reach out to us over phone or chat so we can discuss what options may be available: https://t.co/hApLpMlfHN ^AR"
503464,"Two deliveries failed to turn up today, and not a single notification or reason given. Both out for delivery, but never showed. Such poor service. Not cool, @AmazonHelp. Not cool at all.","@235316 I'm so sorry for the wait, Matthew! If you don't mind, may we ask what your current tracking information shows in your account here: https://t.co/aaDyEz1VgE ? ^BG"
503468,@235318 @116935 @23029 https://t.co/HG1dtNoDdz won't let me buy it because my credit card billing address is not in the US. 😭,@235317 I'm sorry for the disappointment! Is your billing address in Canada? We recommend taking a look over our selection of holiday music here: https://t.co/fbbQBSX8ul^MB
503471,"@AmazonHelp my parcel didn't come today which it was ment to  and I needed what was in it for tomorrow morning. Well done. I won't be going to the event I organised, because I don't have the package I need 😠😠😠😠😠😠😠😠",@235319 I'm so sorry about this. Please reach out to us by phone so we can investigate this further with you: https://t.co/qy3J24VGxb ^GR
503473,@AmazonHelp got a message saying my order had been delivered to reception.. wasn’t aware our flat had a reception...? Please help!!,@235320 Oh no! Here are some tips to help find a missing parcel: https://t.co/dYracr4t03 Let us know if this helps. ^RA
503475,"@AmazonHelp I was told by one person that promised one of my packages would be delivered by 6pm by UPS, even when I called I was informed it wouldn't arrive until next week.","@235321 Thank you for clarifying. To confirm, what does the most current tracking update show for the order here: https://t.co/Y5jpI9gRhE ^SC"
503478,"@AmazonHelp On the way, but it may be late
From UPS at 10AM today.
A carrier delay has occurred
Your package can still arrive today by 8PM.
We're working to get your package back on track. Please check back later for more delivery info from UPS.
Was expected today by 8PM","@235321 I'm very sorry to hear that, Cory!  Carrier delays are out of our control, but if you'd like to reach out to us, perhaps we can see if there are any options available to help.   https://t.co/hApLpMlfHN  ^WB"
503481,"@AmazonHelp 3 different members of AMZN Support Chats. One even promise the item would be here by 6pm.Which I doubt since the package has moved from the distribution warehouse since 11:08AM
""Me: Are you promising me that the item will be here today?
Dipika:Yes, you will get the item today.""",@235321 Please fill out the survey sent after the call. This will go directly to that reps leadership for review. ^VS
503484,@AmazonHelp I don’t have that survey any longer.,@235321 You can also leave feedback about your experience via e-mail here: https://t.co/hApLpMlfHN ^SB
503476,Two delayed packages from @115821 this week and their customer support is a joke. One of the packages is needed to be delivered today for an early Christmas gift for this Sunday.,"@235321 I'm sorry your packages are late, Cory! When you spoke with us, what was advised? Were we able to offer any options? ^LB"
503488,@AmazonHelp Purchased through Amazon.uk please check the confirmation number! How soon can you send a new tv out? This needs  to be there as soon as possible,"@235322 I'm sorry about the troubles, I know order issues can be frustrating. While we can't access accounts via Twitter, we'd still like to help! Please call or chat in so we can explore available options here: https://t.co/JzP7hlA23B Keep us posted how that goes. ^SG"
503490,"@115821 @AmazonHelp ordered a tv for my mum as a gift in the UK, it's arrived. The box is undamaged, but the tv is smashed to pieces... and bubble wrapped heavily where the damages are!? Can you get this sorted ASAP
Order #206-4124388-0381942","@235322 I'm really sorry to hear about how the gift was received! So we can best help you, can you let us know if the TV was sold and shipped directly from Amazon or a third-party seller? If unsure, please see: https://t.co/aaDyEz1VgE ^CS"
503492,@AmazonHelp Intelcom the one who says they are too busy unpacking boxes to deliver mine,"@235323 Thanks for that information, Wendy. Please reach out to us here for further assistance: https://t.co/hApLpMlfHN ^RB"
503495,@AmazonHelp guaranteed one day delivery turns into a week later cause of a courier that is obviously terrible by looking at your page. I have 16 Xmas gifts for my team for a party tomorrow in their warehouse and they won’t answer the phone.,@235323 Oh no!  Could you share with us whom the carrier for this delivery is?  That information can be found here:  https://t.co/Y5jpI9gRhE. We're here to help in any way we can! ^AZ
503497,@AmazonHelp @115830 I have accidentally put an order through and I cannot cancel it please can someone help? Thank you,@235324 I'm afraid we can't view orders here on Twitter but please reach out to us directly so we can take a look: https://t.co/JzP7hlA23B ^BG
503499,@AmazonHelp Just sent email now thanks,@235325 You're welcome! Let us know what you hear. ^MB
503500,@AmazonHelp Got a messsge saying it would come between now and 4th dec this has happened with 2 orders in one week on prime.,"@235325 Thank you for the information! Were you able to reach out to us using the link provided by ^HM? If so, what were you advised? ^AL"
503505,"@115830 Fails to deliver on time again.
Supposedly out for delivery since 9.00 this morning. https://t.co/MLZDkpJYy6","@235325 I'm sorry for the late delivery, Jason! Let's take a look into this in real-time. When you have a moment, please reach out to use through phone or chat here: https://t.co/JzP7hlA23B ^HM"
